Content Type,Extracted Data,Extra Info / Link
Link,Tanushka Dutta,https://www.ndtv.com/authors/tanushka-dutta-7918
Link,"Mar 27, 2026 13:40 pm IST",https://www.ndtv.com/india-news/the-number-plate-that-was-not-new-twist-in-bengaluru-lamborghini-stunt-case-11273519
Link,The Number Plate That Wasn't: New Twist In Bengaluru Lamborghini Stunt Case,https://www.ndtv.com/india-news/the-number-plate-that-was-not-new-twist-in-bengaluru-lamborghini-stunt-case-11273519
Link,Reethu Rajpurohit,https://www.ndtv.com/authors/reethu-rajpurohit-8762
Link,"Mar 27, 2026 08:37 am IST",https://www.ndtv.com/india-news/12-with-links-to-isis-al-qaeda-arrested-they-met-on-gaming-app-11272420
Link,"12 With Links To ISIS, Al-Qaeda Arrested. They Met On Gaming App",https://www.ndtv.com/india-news/12-with-links-to-isis-al-qaeda-arrested-they-met-on-gaming-app-11272420
Link,Mukesh Singh Sengar,https://www.ndtv.com/authors/mukesh-singh-sengar-1563
Link,Ashish Kumar Pandey,https://www.ndtv.com/authors/ashish-kumar-pandey-8728
Link,"Mar 27, 2026 06:13 am IST",https://www.ndtv.com/mumbai-news/cbi-arrests-mumbai-man-linked-to-myanmar-cyber-slavery-racket-11272126
Link,CBI Arrests Mumbai Man Linked To Myanmar Cyber Slavery Racket,https://www.ndtv.com/mumbai-news/cbi-arrests-mumbai-man-linked-to-myanmar-cyber-slavery-racket-11272126
Link,Latest News,https://www.ndtv.com/latest
Link,"6 Killed, 21 Injured After Bus Carrying Devotees Overturns In Punjab",https://www.ndtv.com/india-news/6-killed-21-injured-after-bus-carrying-devotees-overturns-in-punjab-11359238
Link,"Delhi Woman Throws Acid On Boyfriend's Prospective Bride, Arrested",https://www.ndtv.com/delhi-news/delhi-woman-throws-acid-on-boyfriends-prospective-bride-arrested-11359124
Link,8 Iran-Linked Oil Tankers Stopped By US Since Start Of Hormuz Blockade,https://www.ndtv.com/world-news/iran-war-news-8-iran-linked-oil-tankers-stopped-by-us-since-start-of-hormuz-blockade-11359232
Link,"India Strengthens Pharmaceutical Sector, Shifts Focus To Innovation-Led Drug Development: Experts",https://www.ndtv.com/health/india-builds-strong-foundations-in-pharma-shifts-towards-innovation-led-development-experts-11356294
Link,POSHAN Abhiyaan Brings 14 Lakh Anganwadi Centres Under Digital Monitoring Network,https://www.ndtv.com/health/poshan-abhiyaan-monitors-14-lakh-anganwadi-centres-digitally-11355784
Link,Trending News,https://www.ndtv.com/trends
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/india-news/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-11357933
Link,"Switched Planes, Took Bus: Team Iran Claims Threats After Failed US Talks",https://www.ndtv.com/world-news/us-iran-war-news-iranian-delegations-return-from-pakistan-amid-security-threat-switched-planes-took-bus-train-11358680
Link,US May Be Eyeing Strait Of Malacca After Hormuz. Why It Matters To India,https://www.ndtv.com/world-news/us-may-be-eyeing-strait-of-malacca-after-hormuz-why-it-matters-to-india-11357758
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Latest News,https://www.ndtv.com/latest
Link,Education News,https://www.ndtv.com/education
Link,Business News,https://www.ndtv.com/business-news
Link,Sports News,https://sports.ndtv.com/
Link,US Iran War LIVE,https://www.ndtv.com/world-news/us-iran-war-news-live-updates-2nd-round-of-ceasefire-donald-trump-jd-vance-on-us-iran-mistrust-israel-lebanon-talks-pakistan-talks-strait-of-hormuz-11358654
Link,TCS Conversion Case,https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Trump Modi Call,https://www.ndtv.com/world-news/pm-modi-speaks-to-donald-trump-call-lasted-40-minutes-11356999
Link,MP Board Result 2026 LIVE,https://www.ndtv.com/education/mp-board-class-10th-12th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358770
Link,AP Inter Result 2026 LIVE,https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-live-updates-result-direct-link-toppers-list-download-marks-memo-pass-percentage-11358704
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx
Link,Partner Content,https://www.ndtv.com/partner-content
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
Link,Notifications,https://www.ndtv.com/notifications
Link,Web Stories,https://www.ndtv.com/webstories
Link,TV Schedule,https://www.ndtv.com/tv-schedule
Link,latest songs,https://www.jiosaavn.com/featured/trending_today/I3kvhipIy73uCJW60TJk1Q__
Link,JioSaavn.com,https://www.jiosaavn.com/
---,---,---
SOURCE URL,https://www.ndtv.com/ahmedabad-news#pfrom=home-ndtv_mainnavigation,
H1,AHMEDABAD NEWS,
H2,Over 90 Fall Ill After Consuming Snack At Religious Event In Ahmedabad,
H2,Ahmedabad Cops Suspect Planned Suicide In Dosa Batter Poisoning Probe,
H2,Ahmedabad Food Poisoning Probe: Infant's Body Dug Out For Post-Mortem,
H2,"Rs 1.5 Crore Multi-State Crypto Scam Busted, 6 Arrested In Ahmedabad",
H2,"Fake Call Centre Scamming Canadians Busted In Ahmedabad, 4 Arrested",
H2,"Foreign Liquor, Hookah, Luxury Cars: Inside Silver Jubilee Party In Ahmedabad",
H2,"Gujarat Toddler Swallows 'Hulk', A Complicated Procedure Follows",
H2,Ahmedabad Goes 'Zero Tolerance' As Task Force Reclaims Streets From Cattle,
H2,Grieving Family Turns Son's Final Breath Into New Beginning In Gujarat,
H2,Suspected Rabies Case In Gujarat: Man Hospitalised After Disturbing Behaviour,
H2,Ahmedabad's Fake Doctors And 'Black Blood' Scam Busted By Alert Banker,
H2,"Man Throws Slippers At Ahmedabad Judge, A Week After Supreme Court Incident",
H2,Ahmedabad Airport Unveils Integrated Cargo Terminal To Boost Gujarat's Export Logistics,
H2,"""Sister-In-law Living Separately Won't Fall Within Ambit Of Family"": Allahabad High Court",
H2,"Class 10 Student Stabbed To Death By Junior, Massive Protests In Gujarat",
H2,"5 Women, 2 Children Charred To Death In Car-SUV Accident In Gujarat",
H2,"Against Her Relationship With A Married Man, Father Kills Daughter: Cops",
H2,"Vadodara Bridge Collapse: Death Count Rises To 22, One Missing",
H2,"Woman Kills Constable Husband In Front Of Minor Son, Then Dies By Suicide",
H2,"Gujarat Woman, 70, Arrested 16 Years After Highway Robbery-Murder",
H3,Latest News,
H3,Trending News,
Link,Notifications,https://www.ndtv.com/notifications?pfrom=home-ndtv_nav_wap
Link,Web Stories,https://www.ndtv.com/webstories?pfrom=home-ndtv_nav_wap
Link,TV Schedule,https://www.ndtv.com/tv-schedule?pfrom=home-ndtv_nav_wap
Link,CBSE Class 10 Result,https://www.ndtv.com/search?searchtext=CBSE-Class-10
Link,Iran-Israel War,https://www.ndtv.com/search?searchtext=Iran-War
Link,Assembly Elections 2026,https://www.ndtv.com/elections
Link,"Apr 10, 2026 07:20 am IST",https://www.ndtv.com/ahmedabad-news/over-90-fall-ill-after-consuming-snack-at-religious-event-in-ahmedabad-11333797
Link,Over 90 Fall Ill After Consuming Snack At Religious Event In Ahmedabad,https://www.ndtv.com/ahmedabad-news/over-90-fall-ill-after-consuming-snack-at-religious-event-in-ahmedabad-11333797
Link,"Apr 09, 2026 14:14 pm IST",https://www.ndtv.com/ahmedabad-news/ahmedabad-dosa-batter-food-poisoning-probe-ahmedabad-cops-suspect-planned-suicide-in-dosa-batter-poisoning-probe-11333071
Link,Ahmedabad Cops Suspect Planned Suicide In Dosa Batter Poisoning Probe,https://www.ndtv.com/ahmedabad-news/ahmedabad-dosa-batter-food-poisoning-probe-ahmedabad-cops-suspect-planned-suicide-in-dosa-batter-poisoning-probe-11333071
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Apr 07, 2026 15:05 pm IST",https://www.ndtv.com/ahmedabad-news/ahmedabad-dosa-batter-food-poisoning-probe-infants-body-dug-out-for-post-mortem-11322450
Link,Ahmedabad Food Poisoning Probe: Infant's Body Dug Out For Post-Mortem,https://www.ndtv.com/ahmedabad-news/ahmedabad-dosa-batter-food-poisoning-probe-infants-body-dug-out-for-post-mortem-11322450
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Apr 02, 2026 11:56 am IST",https://www.ndtv.com/ahmedabad-news/ahmedabad-crypto-scam-rs-1-5-crore-multi-state-crypto-scam-busted-6-arrested-in-ahmedabad-11300607
Link,"Rs 1.5 Crore Multi-State Crypto Scam Busted, 6 Arrested In Ahmedabad",https://www.ndtv.com/ahmedabad-news/ahmedabad-crypto-scam-rs-1-5-crore-multi-state-crypto-scam-busted-6-arrested-in-ahmedabad-11300607
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Mar 17, 2026 23:39 pm IST",https://www.ndtv.com/india-news/fake-call-centre-scamming-canadians-busted-in-ahmedabad-4-arrested-11229959
Link,"Fake Call Centre Scamming Canadians Busted In Ahmedabad, 4 Arrested",https://www.ndtv.com/india-news/fake-call-centre-scamming-canadians-busted-in-ahmedabad-4-arrested-11229959
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Feb 05, 2026 13:24 pm IST",https://www.ndtv.com/ahmedabad-news/foreign-liquor-hookah-luxury-cars-inside-silver-jubilee-party-in-ahmedabad-10950578
Link,"Foreign Liquor, Hookah, Luxury Cars: Inside Silver Jubilee Party In Ahmedabad",https://www.ndtv.com/ahmedabad-news/foreign-liquor-hookah-luxury-cars-inside-silver-jubilee-party-in-ahmedabad-10950578
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Feb 04, 2026 15:13 pm IST",https://www.ndtv.com/ahmedabad-news/gujarat-toddler-swallows-hulk-a-complicated-procedure-follows-10944473
Link,"Gujarat Toddler Swallows 'Hulk', A Complicated Procedure Follows",https://www.ndtv.com/ahmedabad-news/gujarat-toddler-swallows-hulk-a-complicated-procedure-follows-10944473
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Feb 04, 2026 11:30 am IST",https://www.ndtv.com/cities/ahmedabad-goes-zero-tolerance-as-task-force-reclaims-streets-from-cattle-10943155
Link,Ahmedabad Goes 'Zero Tolerance' As Task Force Reclaims Streets From Cattle,https://www.ndtv.com/cities/ahmedabad-goes-zero-tolerance-as-task-force-reclaims-streets-from-cattle-10943155
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Jan 31, 2026 21:34 pm IST",https://www.ndtv.com/ahmedabad-news/grieving-family-turns-sons-final-breath-into-new-beginning-in-gujarat-10921189
Link,Grieving Family Turns Son's Final Breath Into New Beginning In Gujarat,https://www.ndtv.com/ahmedabad-news/grieving-family-turns-sons-final-breath-into-new-beginning-in-gujarat-10921189
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Jan 31, 2026 21:04 pm IST",https://www.ndtv.com/ahmedabad-news/suspected-rabies-case-in-gujarat-man-hospitalised-after-disturbing-behaviour-10921065
Link,Suspected Rabies Case In Gujarat: Man Hospitalised After Disturbing Behaviour,https://www.ndtv.com/ahmedabad-news/suspected-rabies-case-in-gujarat-man-hospitalised-after-disturbing-behaviour-10921065
Link,Mahendra Prasad,https://www.ndtv.com/authors/mahendra-prasad-8076
Link,Nikhil Pandey,https://www.ndtv.com/authors/nikhil-pandey-6031
Link,"Jan 20, 2026 00:09 am IST",https://www.ndtv.com/ahmedabad-news/ahmedabad-fake-doctors-and-black-blood-scam-busted-by-alert-bank-manager-10788527
Link,Ahmedabad's Fake Doctors And 'Black Blood' Scam Busted By Alert Banker,https://www.ndtv.com/ahmedabad-news/ahmedabad-fake-doctors-and-black-blood-scam-busted-by-alert-bank-manager-10788527
Link,Saurabh Vaktania,https://www.ndtv.com/authors/saurabh-vaktania-15448
Link,"Oct 15, 2025 12:05 pm IST",https://www.ndtv.com/india-news/ahmedabad-sessions-court-gujarat-court-man-throws-slippers-at-ahmedabad-judge-a-week-after-supreme-court-incident-9458318
Link,"Man Throws Slippers At Ahmedabad Judge, A Week After Supreme Court Incident",https://www.ndtv.com/india-news/ahmedabad-sessions-court-gujarat-court-man-throws-slippers-at-ahmedabad-judge-a-week-after-supreme-court-incident-9458318
Link,Harshit Sabarwal,https://www.ndtv.com/authors/harshit-sabarwal-8781
Link,"Sep 05, 2025 18:31 pm IST",https://www.ndtv.com/india-news/ahmedabad-airport-unveils-integrated-cargo-terminal-to-boost-gujarats-export-logistics-9223453
Link,Ahmedabad Airport Unveils Integrated Cargo Terminal To Boost Gujarat's Export Logistics,https://www.ndtv.com/india-news/ahmedabad-airport-unveils-integrated-cargo-terminal-to-boost-gujarats-export-logistics-9223453
Link,"Sep 02, 2025 22:11 pm IST",https://www.ndtv.com/india-news/sister-in-law-living-separately-wont-fall-within-ambit-of-family-allahabad-high-court-9205229
Link,"""Sister-In-law Living Separately Won't Fall Within Ambit Of Family"": Allahabad High Court",https://www.ndtv.com/india-news/sister-in-law-living-separately-wont-fall-within-ambit-of-family-allahabad-high-court-9205229
Link,"Aug 20, 2025 13:40 pm IST",https://www.ndtv.com/ahmedabad-news/class-10-student-stabbed-to-death-by-junior-massive-protests-in-gujarat-9122131
Link,"Class 10 Student Stabbed To Death By Junior, Massive Protests In Gujarat",https://www.ndtv.com/ahmedabad-news/class-10-student-stabbed-to-death-by-junior-massive-protests-in-gujarat-9122131
Link,"Aug 17, 2025 22:11 pm IST",https://www.ndtv.com/india-news/5-women-2-children-charred-to-death-in-car-suv-accident-in-gujarat-9103907
Link,"5 Women, 2 Children Charred To Death In Car-SUV Accident In Gujarat",https://www.ndtv.com/india-news/5-women-2-children-charred-to-death-in-car-suv-accident-in-gujarat-9103907
Link,"Aug 07, 2025 23:52 pm IST",https://www.ndtv.com/india-news/against-her-relationship-with-a-married-man-father-kills-daughter-cops-9042369
Link,"Against Her Relationship With A Married Man, Father Kills Daughter: Cops",https://www.ndtv.com/india-news/against-her-relationship-with-a-married-man-father-kills-daughter-cops-9042369
Link,"Aug 06, 2025 19:14 pm IST",https://www.ndtv.com/india-news/vadodara-bridge-collapse-death-count-rises-to-22-one-missing-9032664
Link,"Vadodara Bridge Collapse: Death Count Rises To 22, One Missing",https://www.ndtv.com/india-news/vadodara-bridge-collapse-death-count-rises-to-22-one-missing-9032664
Link,"Aug 05, 2025 09:46 am IST",https://www.ndtv.com/ahmedabad-news/ahmedabad-murder-suicide-case-woman-kills-constable-husband-in-front-of-minor-son-then-dies-by-suicide-9018245
Link,"Woman Kills Constable Husband In Front Of Minor Son, Then Dies By Suicide",https://www.ndtv.com/ahmedabad-news/ahmedabad-murder-suicide-case-woman-kills-constable-husband-in-front-of-minor-son-then-dies-by-suicide-9018245
Link,"Jul 31, 2025 13:51 pm IST",https://www.ndtv.com/ahmedabad-news/gujarat-woman-70-arrested-16-years-after-highway-robbery-murder-8990586
Link,"Gujarat Woman, 70, Arrested 16 Years After Highway Robbery-Murder",https://www.ndtv.com/ahmedabad-news/gujarat-woman-70-arrested-16-years-after-highway-robbery-murder-8990586
Link,Mahendra Prasad,https://www.ndtv.com/authors/mahendra-prasad-8076
Link,Aastha Ahuja,https://www.ndtv.com/authors/aastha-ahuja-4393
Link,Latest News,https://www.ndtv.com/latest
Link,"6 Killed, 21 Injured After Bus Carrying Devotees Overturns In Punjab",https://www.ndtv.com/india-news/6-killed-21-injured-after-bus-carrying-devotees-overturns-in-punjab-11359238
Link,"Delhi Woman Throws Acid On Boyfriend's Prospective Bride, Arrested",https://www.ndtv.com/delhi-news/delhi-woman-throws-acid-on-boyfriends-prospective-bride-arrested-11359124
Link,8 Iran-Linked Oil Tankers Stopped By US Since Start Of Hormuz Blockade,https://www.ndtv.com/world-news/iran-war-news-8-iran-linked-oil-tankers-stopped-by-us-since-start-of-hormuz-blockade-11359232
Link,"India Strengthens Pharmaceutical Sector, Shifts Focus To Innovation-Led Drug Development: Experts",https://www.ndtv.com/health/india-builds-strong-foundations-in-pharma-shifts-towards-innovation-led-development-experts-11356294
Link,POSHAN Abhiyaan Brings 14 Lakh Anganwadi Centres Under Digital Monitoring Network,https://www.ndtv.com/health/poshan-abhiyaan-monitors-14-lakh-anganwadi-centres-digitally-11355784
Link,Trending News,https://www.ndtv.com/trends
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/india-news/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-11357933
Link,"Switched Planes, Took Bus: Team Iran Claims Threats After Failed US Talks",https://www.ndtv.com/world-news/us-iran-war-news-iranian-delegations-return-from-pakistan-amid-security-threat-switched-planes-took-bus-train-11358680
Link,US May Be Eyeing Strait Of Malacca After Hormuz. Why It Matters To India,https://www.ndtv.com/world-news/us-may-be-eyeing-strait-of-malacca-after-hormuz-why-it-matters-to-india-11357758
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Latest News,https://www.ndtv.com/latest
Link,Education News,https://www.ndtv.com/education
Link,Business News,https://www.ndtv.com/business-news
Link,Sports News,https://sports.ndtv.com/
Link,US Iran War LIVE,https://www.ndtv.com/world-news/us-iran-war-news-live-updates-2nd-round-of-ceasefire-donald-trump-jd-vance-on-us-iran-mistrust-israel-lebanon-talks-pakistan-talks-strait-of-hormuz-11358654
Link,TCS Conversion Case,https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Trump Modi Call,https://www.ndtv.com/world-news/pm-modi-speaks-to-donald-trump-call-lasted-40-minutes-11356999
Link,MP Board Result 2026 LIVE,https://www.ndtv.com/education/mp-board-class-10th-12th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358770
Link,AP Inter Result 2026 LIVE,https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-live-updates-result-direct-link-toppers-list-download-marks-memo-pass-percentage-11358704
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx
Link,Partner Content,https://www.ndtv.com/partner-content
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
Link,Notifications,https://www.ndtv.com/notifications
Link,Web Stories,https://www.ndtv.com/webstories
Link,TV Schedule,https://www.ndtv.com/tv-schedule
Link,latest songs,https://www.jiosaavn.com/featured/trending_today/I3kvhipIy73uCJW60TJk1Q__
Link,JioSaavn.com,https://www.jiosaavn.com/
---,---,---
SOURCE URL,https://www.ndtv.com/allahabad-news#pfrom=home-ndtv_mainnavigation,
H1,ALLAHABAD NEWS,
H2,"""Husband Liable To Pay Maintenance Even After Serving Jail"": Allahabad Court",
H2,"UP Man, Who Spent 23 Years In Jail For Wife, Children's Murders, Acquitted By Allahabad High Court",
H2,Case Against Students Who Offered Namaz At Restricted Site Dropped,
H2,"High Court's Split Verdict In 2016 Anti-Terror Agency Officer, Wife's Murder",
H2,Court Slams UP Police For Detaining Interfaith Couple Under Social Pressure,
H2,Court Orders Google To Remove Objectionable Videos Against Spiritual Leader,
H2,'I Will Come Out Clean': Azam Khan On Court Cases; Denies Joining BSP,
H2,Man Arrested In Amethi For 'Abusing' PM Modi In Video,
H2,UP Man Ends Life As Forest Department Was Set To Demolish His House,
H2,"UP Bans Caste-Based Rallies, 'Politically Motivated' Events After Court Order",
H2,"'If Minor Voluntarily Leaves Guardianship, Case Of Kidnapping Doesn't Arise': Allahabad High Court",
H2,"""Absence Of Marriage Registration Won't Invalidate Marriage"": Allahabad High Court",
H2,Rising Ganga Floods Varanasi Ghats; Rituals Being Held On Rooftops,
H2,BJP MLA Demands UP's Ghazipur Be Named After Seer Parashuram's Son,
H2,Yogi Adityanath Government's 'School Pairing' Policy Sparks Political Row In Uttar Pradesh,
H2,Top Court Deletes Observation Against Allahabad High Court After Chief Justice BR Gavai's Intervention,
H2,"Video: Ganga Floodwaters Enter Home, Prayagraj Cop Offers Milk, Takes Dip In It",
H2,"19-Year-Old Dead In UP, Family Alleges Rape By Lover: Police",
H2,"""Blackest Day"": Allahabad High Court Bar Association On Judge's Transfer",
H2,Allahabad High Court Lawyers On Strike Over Transfer Of Judge In Cash-At-Home Row,
H3,Latest News,
H3,Trending News,
Link,Notifications,https://www.ndtv.com/notifications?pfrom=home-ndtv_nav_wap
Link,Web Stories,https://www.ndtv.com/webstories?pfrom=home-ndtv_nav_wap
Link,TV Schedule,https://www.ndtv.com/tv-schedule?pfrom=home-ndtv_nav_wap
Link,CBSE Class 10 Result,https://www.ndtv.com/search?searchtext=CBSE-Class-10
Link,Iran-Israel War,https://www.ndtv.com/search?searchtext=Iran-War
Link,Assembly Elections 2026,https://www.ndtv.com/elections
Link,"Mar 26, 2026 09:30 am IST",https://www.ndtv.com/allahabad-news/husband-liable-to-pay-maintenance-even-after-serving-jail-allahabad-high-court-11267945
Link,"""Husband Liable To Pay Maintenance Even After Serving Jail"": Allahabad Court",https://www.ndtv.com/allahabad-news/husband-liable-to-pay-maintenance-even-after-serving-jail-allahabad-high-court-11267945
Link,"Feb 27, 2026 08:11 am IST",https://www.ndtv.com/allahabad-news/up-man-who-spent-23-years-in-jail-for-wife-childrens-murders-acquitted-by-allahabad-high-court-11142987
Link,"UP Man, Who Spent 23 Years In Jail For Wife, Children's Murders, Acquitted By Allahabad High Court",https://www.ndtv.com/allahabad-news/up-man-who-spent-23-years-in-jail-for-wife-childrens-murders-acquitted-by-allahabad-high-court-11142987
Link,"Feb 21, 2026 11:02 am IST",https://www.ndtv.com/allahabad-news/allahabad-high-court-drops-case-against-two-students-reading-namaz-at-restricted-site-11116626
Link,Case Against Students Who Offered Namaz At Restricted Site Dropped,https://www.ndtv.com/allahabad-news/allahabad-high-court-drops-case-against-two-students-reading-namaz-at-restricted-site-11116626
Link,"Dec 14, 2025 09:02 am IST",https://www.ndtv.com/allahabad-news/allahabad-high-courts-split-verdict-in-2016-anti-terror-agency-nia-officer-tanzeel-ahmed-wifes-murder-9805931
Link,"High Court's Split Verdict In 2016 Anti-Terror Agency Officer, Wife's Murder",https://www.ndtv.com/allahabad-news/allahabad-high-courts-split-verdict-in-2016-anti-terror-agency-nia-officer-tanzeel-ahmed-wifes-murder-9805931
Link,"Oct 19, 2025 09:39 am IST",https://www.ndtv.com/india-news/allahabad-high-court-slams-up-police-for-detaining-interfaith-couple-under-social-pressure-9481756
Link,Court Slams UP Police For Detaining Interfaith Couple Under Social Pressure,https://www.ndtv.com/india-news/allahabad-high-court-slams-up-police-for-detaining-interfaith-couple-under-social-pressure-9481756
Link,"Oct 12, 2025 07:41 am IST",https://www.ndtv.com/india-news/allahabad-high-court-orders-google-to-remove-objectionable-videos-against-spiritual-leader-jagadguru-rambhadracharya-9439705
Link,Court Orders Google To Remove Objectionable Videos Against Spiritual Leader,https://www.ndtv.com/india-news/allahabad-high-court-orders-google-to-remove-objectionable-videos-against-spiritual-leader-jagadguru-rambhadracharya-9439705
Link,"Sep 25, 2025 00:16 am IST",https://www.ndtv.com/india-news/i-will-come-out-clean-samajwadi-party-leader-azam-khan-on-court-cases-denies-joining-bsp-9338658
Link,'I Will Come Out Clean': Azam Khan On Court Cases; Denies Joining BSP,https://www.ndtv.com/india-news/i-will-come-out-clean-samajwadi-party-leader-azam-khan-on-court-cases-denies-joining-bsp-9338658
Link,"Sep 24, 2025 15:55 pm IST",https://www.ndtv.com/india-news/man-arrested-in-amethi-for-abusing-pm-modi-up-chief-minister-yogi-adityanath-in-video-9335052
Link,Man Arrested In Amethi For 'Abusing' PM Modi In Video,https://www.ndtv.com/india-news/man-arrested-in-amethi-for-abusing-pm-modi-up-chief-minister-yogi-adityanath-in-video-9335052
Link,"Sep 22, 2025 17:52 pm IST",https://www.ndtv.com/india-news/up-man-ends-life-as-forest-dept-was-set-to-demolish-his-house-9322900
Link,UP Man Ends Life As Forest Department Was Set To Demolish His House,https://www.ndtv.com/india-news/up-man-ends-life-as-forest-dept-was-set-to-demolish-his-house-9322900
Link,"Sep 22, 2025 15:55 pm IST",https://www.ndtv.com/india-news/up-govt-orders-removal-of-caste-references-from-police-records-public-notices-after-hc-order-9321989
Link,"UP Bans Caste-Based Rallies, 'Politically Motivated' Events After Court Order",https://www.ndtv.com/india-news/up-govt-orders-removal-of-caste-references-from-police-records-public-notices-after-hc-order-9321989
Link,"Sep 16, 2025 21:24 pm IST",https://www.ndtv.com/india-news/if-minor-voluntarily-leaves-guardianship-case-of-kidnapping-doesnt-arise-allahabad-hc-9289338
Link,"'If Minor Voluntarily Leaves Guardianship, Case Of Kidnapping Doesn't Arise': Allahabad High Court",https://www.ndtv.com/india-news/if-minor-voluntarily-leaves-guardianship-case-of-kidnapping-doesnt-arise-allahabad-hc-9289338
Link,"Aug 30, 2025 22:42 pm IST",https://www.ndtv.com/india-news/absence-of-marriage-registration-wont-invalidate-marriage-allahabad-high-court-9188485
Link,"""Absence Of Marriage Registration Won't Invalidate Marriage"": Allahabad High Court",https://www.ndtv.com/india-news/absence-of-marriage-registration-wont-invalidate-marriage-allahabad-high-court-9188485
Link,"Aug 28, 2025 19:51 pm IST",https://www.ndtv.com/india-news/rising-ganga-floods-relocates-religious-ceremonies-to-rooftops-varanasi-9176064
Link,Rising Ganga Floods Varanasi Ghats; Rituals Being Held On Rooftops,https://www.ndtv.com/india-news/rising-ganga-floods-relocates-religious-ceremonies-to-rooftops-varanasi-9176064
Link,"Aug 18, 2025 19:27 pm IST",https://www.ndtv.com/india-news/ghazipur-should-be-renamed-after-parshurams-son-says-bjp-mla-9109438
Link,BJP MLA Demands UP's Ghazipur Be Named After Seer Parashuram's Son,https://www.ndtv.com/india-news/ghazipur-should-be-renamed-after-parshurams-son-says-bjp-mla-9109438
Link,"Aug 17, 2025 18:41 pm IST",https://www.ndtv.com/india-news/yogi-adityanath-governments-school-pairing-policy-sparks-political-row-in-uttar-pradesh-9102951
Link,Yogi Adityanath Government's 'School Pairing' Policy Sparks Political Row In Uttar Pradesh,https://www.ndtv.com/india-news/yogi-adityanath-governments-school-pairing-policy-sparks-political-row-in-uttar-pradesh-9102951
Link,"Aug 08, 2025 15:27 pm IST",https://www.ndtv.com/india-news/remarks-against-allahabad-hc-judge-sc-deletes-observations-after-cji-intervenes-9045873
Link,Top Court Deletes Observation Against Allahabad High Court After Chief Justice BR Gavai's Intervention,https://www.ndtv.com/india-news/remarks-against-allahabad-hc-judge-sc-deletes-observations-after-cji-intervenes-9045873
Link,"Aug 03, 2025 12:59 pm IST",https://www.ndtv.com/india-news/video-ganga-floodwaters-enter-prayagraj-home-up-cop-offers-milk-takes-dip-in-it-9009562
